K,Rem,frictionFactor
0.422,2839.400162574634,7.408462681610647
0.422,2355.766495997047,9.49654393915181
0.422,2009.912401986159,10.660042239339544
0.422,1806.3605294958004,9.858220537878776
0.422,1712.769399596437,11.081434406964297
0.422,1587.4710560373665,11.583499528489089
0.422,1475.4490028469872,12.178104423497818
0.422,1413.6361163891424,12.594334137831044
0.422,1395.3197662071511,15.753895634257937
0.422,8618.073213444237,6.09530513315893
0.422,8618.073213444237,6.188650474775883
0.422,7200.666195530562,7.662770381390494
0.422,6321.101729632608,8.778119626810817
0.422,5711.990403484628,8.289301547867455
0.422,5420.380979422087,9.084308446132372
0.422,5098.133958499923,9.456554431803482
0.422,4775.273771250728,9.993641096671096
0.422,4607.446273684853,10.200637615262162
0.422,4531.191302050064,13.530930221769054
0.447,2746.7369709661907,5.798997589947741
0.447,2746.7369709661907,7.700739938268268
0.447,2164.562039745466,10.273607445771212
0.447,2710.5792837642043,5.842326406214879
0.447,2710.5792837642043,7.809492684098725
0.447,2111.3624797029893,10.491195049787647
0.447,2964.3096437474096,6.409733266009587
0.447,2964.3096437474096,7.972233508453293
0.447,2432.4020470907653,11.553349768728268
0.447,2829.080940991533,6.578348573760966
0.447,2829.080940991533,8.177213135012488
0.447,2323.018531066853,11.842548251989797
0.447,8569.096489549747,3.7797224333140207
0.447,8569.096489549747,7.079608995990555
0.447,6995.803941223411,10.027104893331854
0.447,2792.841585242358,4.786260510643363
0.447,2792.841585242358,7.011813385422625
0.447,2213.052707127313,8.904353526968372
0.447,1884.564952401721,8.441455522485684
0.447,1762.2611252114257,9.459331425326916
0.447,1626.6586124404994,10.7883378697064
0.447,1471.3708293387435,8.094367215094431
0.447,1442.357006193569,12.019373009592462
0.447,1299.8547007763025,10.039186178428556
0.447,1346.59990007922,14.603041571387076
0.447,2757.592199493641,4.820528593338687
0.447,2757.592199493641,7.107686612001058
0.447,2160.3482783119384,9.09484662811438
0.447,1815.1065914112075,8.685542319890418
0.447,1674.3914406862195,9.815492751784491
0.447,1521.7267284970485,11.29527082485872
0.447,1354.619840875321,8.548515930879613
0.447,1307.8695202163967,12.813499880630124
0.447,1159.567565458177,10.814766716738085
0.447,1179.8626835265316,15.794082227480208
0.447,3032.1177966213377,4.311963298455827
0.447,3032.1177966213377,9.539160480532528
0.447,2369.7942541082525,8.36674395922437
0.447,2174.1447430821613,8.231350964743893
0.447,1988.523719208504,10.501066216020655
0.447,1802.327056438394,9.221616314921036
0.447,1723.5166040987804,9.960253769177314
0.447,1624.4788512824618,11.51473892592372
0.447,1506.890622574199,12.1133072929254
0.447,1502.1047245444422,14.187056496812188
0.447,2893.8593397265545,4.4253117259251065
0.447,2893.8593397265545,9.784172643760344
0.447,2263.2955456477903,8.576232444767083
0.447,2078.028672806598,8.437278298375032
0.447,1901.4971127154824,10.765867640133605
0.447,1723.947025301101,9.456077810759746
0.447,1649.03891617263,10.215679071321349
0.447,1554.2208783110332,11.81266399999742
0.447,1441.5729278061494,12.354693692375808
0.447,1445.550004517885,14.356849882870286
0.447,8624.87537284255,2.870145343278945
0.447,8624.87537284255,7.908587000986409
0.447,6945.630015207264,7.240151536074904
0.447,6398.278784825716,7.498767328316859
0.447,5894.632755532462,8.932470018235346
0.447,5454.403932491523,8.071638078758953
0.447,5226.860200290219,9.299518845069526
0.447,4906.997323441782,9.899247317573105
0.447,4710.606112465308,9.638772596382308
0.447,4655.520191392888,12.879433570224112
0.471,2721.797762791972,6.804002167130977
0.471,2721.797762791972,7.4753242407567715
0.471,2208.4740533168742,9.178875649696352
0.471,2684.5781867970027,6.856841504400584
0.471,2684.5781867970027,7.580604145497123
0.471,2154.340115474453,9.372261184314402
0.471,3028.815260657489,5.310646206358704
0.471,3028.815260657489,8.513262465813314
0.471,2370.31697537134,9.927190333144422
0.471,2890.727279295525,5.450215098887574
0.471,2890.727279295525,8.732142814876825
0.471,2263.7284384266272,10.175993796297885
0.471,8697.377564534056,3.7569135976158288
0.471,8697.377564534056,7.734437951764725
0.471,6811.906175506413,8.508042279439161
0.471,2801.2341540162165,5.3994631186186135
0.471,2801.2341540162165,6.831528852617376
0.471,2218.623273381584,6.6345269017925
0.471,2036.336635200996,10.687348786622724
0.471,1760.156289914112,6.448984824272023
0.471,1671.7275911144336,9.65382872091041
0.471,1522.006454543544,7.738234570293378
0.471,1482.9882622865491,10.03305766810844
0.471,1381.7409177081972,10.064095039008318
0.471,1335.3705687560594,11.932452637693778
0.471,2763.0431116420077,5.441267400310564
0.471,2763.0431116420077,6.92507526492356
0.471,2165.709924091016,6.7717737004006615
0.471,1963.8118327057136,10.98779200245234
0.471,1674.8045503950575,6.682370347904463
0.471,1567.9304869090106,10.085702758752609
0.471,1406.56870130538,8.153726154568446
0.471,1350.1015342481066,10.669559830297285
0.471,1237.9040567469733,10.80452986885392
0.471,1176.9254621743878,12.913200719175208
0.471,2967.668669466617,6.8024316506849
0.471,2967.668669466617,5.053197131338868
0.471,2579.584709252935,9.1983102362824
0.471,2166.439514183965,8.8437417958543
0.471,1979.897175594601,9.621814103542192
0.471,1817.546297108579,9.869446707745508
0.471,1731.1221906686544,9.376640792939035
0.471,1647.307519644127,11.322405231374674
0.471,1561.8579471241371,10.525824000534625
0.471,1507.530101204948,13.517017881603277
0.471,2834.2675422602483,7.033516708159058
0.471,2834.2675422602483,5.125484928716507
0.471,2468.3541427495798,9.498599855534671
0.471,2064.053375018257,8.934390444397787
0.471,1890.663245381617,9.946461417331468
0.471,1739.6404348649858,9.739986784132654
0.471,1663.9237592860609,9.444396137826828
0.471,1574.4845654713438,10.510017744707213
0.471,1490.1302260884152,11.696321099479624
0.471,1464.8300834147203,13.392479013531217
0.471,8391.453453548052,5.513982787631702
0.471,8391.453453548052,5.042769042898934
0.471,7187.729242437933,8.179496481133828
0.471,6117.144554252753,7.896681695286617
0.471,5696.517932766538,8.943385803315058
0.471,5337.158568494057,8.316082491734754
0.471,5147.5392007743285,8.961062490056836
0.471,4846.720191513237,9.296910575228123
0.471,4681.891215885045,9.924846393939442
0.471,4544.852641213923,12.546385321092936
0.496,2802.069512508172,5.384306281605138
0.496,2802.069512508172,8.11252984754058
0.496,2129.616515607784,8.696952545081938
0.496,2763.169340512596,5.426765971191368
0.496,2763.169340512596,8.230551898609773
0.496,2075.739986490617,8.88011123862238
0.496,2923.8877625409805,6.795677419062928
0.496,2923.8877625409805,8.29015958886676
0.496,2454.505424729679,9.109326850280896
0.496,2790.718010133485,6.973988686744526
0.496,2790.718010133485,8.502910863134074
0.496,2344.258112248202,9.33757478545457
0.496,8283.218658626965,5.889942107208238
0.496,8283.218658626965,8.091298566548879
0.496,6945.681454304099,8.538608933367616
0.496,2734.9937410161533,5.854054568066999
0.496,2734.9937410161533,7.41594000071584
0.496,2244.3005708381256,7.1882787251099085
0.496,2012.929943155632,9.148718960264643
0.496,1746.4145966733247,8.571940045242398
0.496,1649.662844347779,8.070537181920413
0.496,1560.8206793171507,11.182751814068146
0.496,1448.2796857055473,8.698643322310689
0.496,1456.212715106279,8.932312672965342
0.496,1363.3913437999486,13.44247609307751
0.496,2698.2403601565625,5.898719378751776
0.496,2698.2403601565625,7.519168236181632
0.496,2189.912329279213,7.341613602621375
0.496,1938.9595728683296,9.4124364109758
0.496,1659.6019186083695,8.88854071897838
0.496,1545.2008892736253,8.438318306256376
0.496,1440.408135802882,11.794810276218495
