K,Rem,prandtl,nusselt
0.324,2605.328326366516,0.7086648116208303,60.41460367516569
0.324,2002.460652329583,0.7079395438261575,55.135755898840216
0.324,1637.4750409463893,0.707108434496472,50.30769280003787
0.324,1387.285623285148,0.7064165459576397,46.4149309896851
0.324,1203.284407514296,0.7057933892715836,43.14940510479279
0.324,1096.0729298978458,0.7051456715015473,39.750552690163616
0.324,978.585421826063,0.7044972210215248,39.54466636132432
0.324,962.109004330838,0.7038542773557241,38.81076978430485
0.324,913.0325930077464,0.7033731482559978,36.0717769948909
0.324,2966.18653631247,0.7092790419764569,74.70526004000433
0.324,2966.18653631247,0.7087379866151321,64.35537798855425
0.324,2237.175485073991,0.708134103359904,59.57431140323089
0.324,1889.901854905136,0.707478697161428,56.01260585448916
0.324,1710.933226087184,0.7067834743446177,51.16312326239638
0.324,1523.9124221289287,0.706317359357388,49.36595720194384
0.324,1443.4839853162632,0.7058398193991242,46.19327526415152
0.324,1349.960141890661,0.7053354946679159,45.0122713310196
0.324,1282.2314650250896,0.7048563154260816,45.75503803205676
0.324,1201.3391178003196,0.7044620842654287,41.19208038001376
0.324,2831.233241939207,0.707540283549774,72.98398034506633
0.324,2831.233241939207,0.7070250904930414,62.88294848869104
0.324,2137.277047288529,0.7065619542967535,58.24388158805684
0.324,1807.038706711176,0.7061295685734603,54.80799253101864
0.324,1636.4940222835044,0.7056618902008277,50.106346620676426
0.324,1458.1100272851922,0.7052179440536142,48.35485671950565
0.324,1380.9951006481606,0.7047629914128642,45.25538620507252
0.324,1295.1068176961692,0.7042823842929116,44.1068600025746
0.324,1244.9287892028929,0.7038256107563308,44.84292512322243
0.324,1179.4660825229469,0.7034497192334032,40.37705174314732
0.324,8499.767321291178,0.7078925569388625,146.96892585700323
0.324,8499.767321291178,0.7077143286975734,128.17736267096564
0.324,6597.370190813257,0.7075142796972049,118.67435807924404
0.324,5643.1248147468605,0.7072939148879995,112.13169034560778
0.324,5093.188765158243,0.7070567531930965,104.07441277172356
0.324,4624.397944247816,0.7068270775788121,99.25557442978696
0.324,4407.363437215391,0.7066581575075971,94.04077499514284
0.324,4168.476784442873,0.706482857469073,90.72471920521872
0.324,3988.038502584994,0.7063121033995865,90.82293852559631
0.324,3741.0589212558993,0.7061643780604341,84.66618447601944
0.349,2652.667710516305,0.7097804026376017,66.91889464177922
0.349,2652.667710516305,0.709718778162401,59.30886181550019
0.349,2132.14966140393,0.7096470555008291,54.38459203438659
0.349,2617.308870165792,0.7092790419764569,66.45243499530899
0.349,2617.308870165792,0.7087357634319346,58.52173265480753
0.349,2075.9844110661497,0.7081134032537804,53.2743367367011
0.349,2978.3550200832024,0.7093224296242036,71.21650614777252
0.349,2978.3550200832024,0.7088512012873296,63.54381930532522
0.349,2372.5505293529686,0.7083254636196926,58.997570652978254
0.349,2842.649636687468,0.7075815903567586,69.57469012961131
0.349,2842.649636687468,0.707132906757666,62.08781264274243
0.349,2266.1837637931567,0.7066882026709862,57.665813973443306
0.349,8663.728442436863,0.7079135846559997,145.28080943969684
0.349,8663.728442436863,0.7077537934626744,126.85086233823348
0.349,6884.3659781742845,0.7075690233868597,119.7142899217824
0.349,2779.56891468658,0.7097801617125996,67.4884239223635
0.349,2779.56891468658,0.7097191389375632,60.10702404682936
0.349,2142.5401254140907,0.7096418950419922,54.22842771620192
0.349,1774.0565210376894,0.7095546391061126,50.33968656164926
0.349,1568.941161662398,0.709460070981893,48.38576661939158
0.349,1403.5656163114145,0.7093603922105269,45.72317705006446
0.349,1322.440739781347,0.7092550527069478,42.8785574540567
0.349,1213.1686153033688,0.7091433933865114,41.579814398864485
0.349,1161.4191317833918,0.7090286598038408,41.42689810890885
0.349,1136.1736116295594,0.7089328779469473,38.57025430969399
0.349,2742.532014901624,0.7092774976296642,67.03102380910242
0.349,2742.532014901624,0.7087386887018456,59.34744522040895
0.349,2086.692212884614,0.7080676761712507,53.123543253656464
0.349,1700.4496175939703,0.7073240256340333,48.85245871967438
0.349,1478.0053954147163,0.7066192480082638,46.52846206451377
0.349,1297.7101740522064,0.7060535744847671,43.55979770621877
0.349,1199.1344226329024,0.7054694328986105,40.4673818219122
0.349,1077.528843751542,0.7048645503490928,38.83750685021327
0.349,1009.4275243713138,0.7042577245349048,38.30779293286134
0.349,979.9644269932302,0.7037623057689518,35.36452365949235
0.349,2997.9196821371365,0.7093235001191809,68.77191415413643
0.349,2997.9196821371365,0.7088348883822899,62.06227311794751
0.349,2333.711458430295,0.7082519803876401,56.55111425756451
0.349,2009.302971725283,0.7076286150797886,54.60154994628477
0.349,1748.6231747711424,0.7069812120159283,50.76151665556256
0.349,1573.7640882211713,0.7064673576869708,48.146724957428525
0.349,1494.9246360429868,0.7059963371329742,46.27564129008133
0.349,1412.2126288531283,0.7055328219961076,44.774576599509686
0.349,1346.4649272162758,0.7050636864459516,43.55127563641409
0.349,1291.3288101853402,0.7046671331006465,42.42358518829507
0.349,2861.317933897752,0.7075826094985657,67.18643350918468
0.349,2861.317933897752,0.707117372131361,60.64051563903604
0.349,2229.145782153237,0.7066397225840345,55.279809636821966
0.349,1921.081439652967,0.7062284702217146,53.41695391811047
0.349,1672.410252212349,0.7058013902131295,49.701741228361726
0.349,1505.6887945265603,0.7053608214987649,47.157908261436695
0.349,1430.263554374358,0.7049121198557924,45.33337472710106
0.349,1350.962029914139,0.7044704482901473,43.87063479147664
0.349,1301.12830197051,0.7040233008440986,42.67969674175626
0.349,1262.084001101477,0.7036452397594727,41.58090752358438
0.349,8658.14497468397,0.707907526467356,140.87088526347273
0.349,8658.14497468397,0.7077490143800305,124.56707975505006
0.349,6798.528247780401,0.7075525007455846,115.82919446008728
0.349,5850.7092166674975,0.7073449387340061,110.94770051947484
0.349,5236.9350422042135,0.7071292180503739,103.05069021065434
0.349,4793.813210558466,0.7069030593527439,98.58717184201566
0.349,4626.395904629824,0.7067143903380673,94.77220785263286
0.349,4368.126637168804,0.7065537593376544,91.14148051730908
0.349,4169.80981139761,0.7063868506118406,89.27767128183815
0.349,4025.6768365234543,0.7062333329913004,87.4633011802337
0.373,2747.352168898268,0.7097806435642079,66.81654845251445
0.373,2747.352168898268,0.7097211833981744,59.43211032771706
0.373,2038.124580678786,0.7096547375499609,53.12867981825922
0.373,2710.9438112463536,0.7092807051934764,66.37468833467392
0.373,2710.9438112463536,0.7087571819725499,58.66487329322613
0.373,1985.8948630846544,0.7081789953518663,52.08147969179024
0.373,2968.7774467057598,0.70932647388376,69.78673438726587
0.373,2968.7774467057598,0.708854723038017,62.77999758003215
0.373,2300.509573098214,0.7083321725318742,59.83759183324711
0.373,2833.4900376268806,0.707585440604135,68.1777960644933
0.373,2833.4900376268806,0.707136260468708,61.341426765589794
0.373,2197.359835499721,0.7066926288387031,58.486368324054446
0.373,8503.829269412488,0.7079094695460413,141.512671988396
0.373,8503.829269412488,0.7077525417351157,123.23645113400364
0.373,6659.844453239944,0.7075738911356761,121.02476916069374
0.373,2736.0482077816305,0.7097783548262241,64.94821131046014
0.373,2736.0482077816305,0.709716493336664,58.25616865372241
0.373,2108.785782328771,0.7096429750769886,54.31379971082761
0.373,1773.095963856634,0.709559906827005,51.14275022758211
0.373,1639.4706541266771,0.7094693852553702,47.414105114903904
0.373,1450.837409571024,0.7093731347305832,45.74293869947428
0.373,1352.305576660821,0.709268351707118,42.36169889291202
0.373,1235.7281069918126,0.709160795037456,42.54066757491213
0.373,1173.8140029730414,0.7090561576007666,41.975791069631846
0.373,1167.908208368498,0.7089634813621253,40.54472580966138
0.373,2698.452662827148,0.7092600392543815,64.51642503592795
0.373,2698.452662827148,0.7087154102138529,57.49296068340316
0.373,2052.653816326167,0.708077437018646,53.19868850189722
0.373,1699.913527281814,0.7073681152418104,49.66457923696687
0.373,1546.050259443071,0.706672641450757,45.626357931376745
0.373,1343.8455701221571,0.7061252490317597,43.64113458798261
0.373,1229.2801000786142,0.7055422550984601,40.03312801836089
0.373,1100.4363607126152,0.7049578835276967,39.79490890978907
0.373,1023.3253468957982,0.7044020411251638,38.9044842451
0.373,1009.1793998874014,0.7039196771197641,37.27193530851583
0.373,2970.1950839977344,0.7093212402227607,72.83799800025714
0.373,2970.1950839977344,0.7088508491313974,62.23494970510847
0.373,2344.2748471167347,0.7082919381517285,58.69659126743977
0.373,1979.6658134642691,0.7076784282876473,53.026623617483374
0.373,1764.0032989793974,0.7070380196447532,52.07042477527
0.373,1577.2333249108983,0.7065213114708516,48.31739310699946
0.373,1536.86798958601,0.7060599595621135,47.74974073653801
0.373,1453.085640636487,0.7055977728621299,46.35749559520349
0.373,1362.4992007911123,0.7051566543300425,44.94309184915369
0.373,1312.2002493474731,0.704791739773407,43.4849717801938
0.373,2834.866918548566,0.7075804580118648,71.15882612861319
0.373,2834.866918548566,0.7071325714044128,60.80894026546655
0.373,2239.1770411148723,0.7066660844440232,57.37410410126111
0.373,1892.704306169386,0.7062613326408249,51.872864384770025
0.373,1687.0750231168786,0.7058388633904377,50.97958174593863
0.373,1508.9629653726097,0.7054122108761683,47.32410163194136
0.373,1470.4125443922298,0.7049727347648225,46.77632475217275
0.373,1390.086396213144,0.7045323454206271,45.42046918860687
0.373,1314.5936541598069,0.7041119209680319,44.04208900212608
0.373,1279.566156746994,0.7037640449642502,42.61916939134233
0.373,8552.782322559915,0.7079088980411444,144.76333513511454
0.373,8552.782322559915,0.707753452077993,124.38184945396024
0.373,6716.366346667566,0.7075634772447028,116.45738803531214
0.373,5819.708694451395,0.7073557375151592,108.4764993926062
0.373,5207.924594009592,0.7071431925001833,106.1838638091817
0.373,4725.349834772631,0.7069253865194212,97.69253943178784
0.373,4612.552664279991,0.706730667473331,97.09264669706324
0.373,4413.0751681232505,0.7065687097265392,93.51165724467972
0.373,4153.624531838451,0.7064123983737255,90.6888439307527
0.373,4053.542819712356,0.7062748955337814,88.19782765446195
0.398,2785.964355925049,0.7097793184877274,64.61213611303431
0.398,2785.964355925049,0.7097211833981744,56.94606126825834
0.398,2198.834422894377,0.7096571385255508,50.16081416065725
0.398,2749.0519318473443,0.7092690642926749,64.11546723305476
0.398,2749.0519318473443,0.7087560112274572,56.23507259897902
0.398,2142.3941775119238,0.7081986968063442,49.18276098483086
0.398,3050.4501131977117,0.7093340878431663,71.738360509406
0.398,3050.4501131977117,0.708907120798835,65.01410836939502
0.398,2392.765553343488,0.7084253032870192,61.36237167211757
0.398,2911.405258332309,0.7075926892806417,70.08426459141467
0.398,2911.405258332309,0.7071861572806506,63.52332837064712
0.398,2285.282551742236,0.7067540714288588,59.96952936617211
0.398,8800.516089873861,0.7079262759492144,141.66264896820445
0.398,8800.516089873861,0.7077819122252984,129.93083186806362
0.398,6906.890007723249,0.7076229460950295,122.5752455135838
0.398,2697.2581839142185,0.7097805231007043,66.63772084384097
0.398,2697.2581839142185,0.7097228671584543,56.54081950524606
0.398,2231.97858064843,0.7096524567710243,56.088098263108336
0.398,1840.5200646620665,0.70957691245083,51.57898171273504
0.398,1609.6708197542073,0.709493040008272,46.390410787022574
0.398,1565.0232842695134,0.7093999444940169,47.06229586822181
0.398,1396.3705042134911,0.709307089368328,45.95751921491615
0.398,1339.314012016882,0.7092130507578984,43.26173050934647
0.398,1281.7079968916971,0.7091141729058481,41.87583239637825
0.398,1227.812758294304,0.7090279519853134,39.62039647395368
0.398,2661.4796520561254,0.7092801111785503,66.20225653288357
0.398,2661.4796520561254,0.7087715852879218,55.83509758195234
0.398,2175.54030020406,0.7081590746677467,55.004082455452334
0.398,1767.871185575916,0.7075130365203546,50.164227754568735
0.398,1523.129523327223,0.7068094624044533,44.725133188101374
0.398,1456.3199623821044,0.706277069337862,45.001740059078045
0.398,1276.031947002764,0.7057569437113039,43.555414208078126
0.398,1201.8400837079491,0.7052404164156097,40.66967903473034
0.398,1129.017858492265,0.7047086830138121,39.023106801730734
0.398,1065.0490878836365,0.7042543702503761,36.63048940314704
0.398,3024.475852533203,0.7093255222523063,68.68594689603393
0.398,3024.475852533203,0.7088723370120084,62.79472411349799
0.398,2443.270044047894,0.7083658519965895,57.7698365273044
0.398,2056.25288437396,0.7078196290698651,52.52400839767358
0.398,1932.0589215198945,0.7072148300676627,50.000467572042254
0.398,1725.7610301532798,0.7066760731788955,49.61564636751789
0.398,1589.1370321050665,0.7062472536850725,45.83595290682767
0.398,1554.4188064244463,0.7057992612462957,46.10918081378077
0.398,1399.3470650897495,0.7053673737362225,43.80710691669612
0.398,1427.0505870848451,0.7050053718817787,43.611905021567885
0.398,2886.654677515213,0.707584534625375,67.10240678155843
0.398,2886.654677515213,0.7071530338937334,61.35548605436743
0.398,2333.651661974942,0.7067148486933885,56.46285887478891
0.398,1965.8477497872195,0.7063544855429349,51.37183428743506
0.398,1847.6615751876368,0.7059554988805334,48.94181398123819
0.398,1650.9078449558872,0.7055596078354044,48.59281179861927
0.398,1520.479155244627,0.7051511622360224,44.89835007169756
0.398,1487.100398089807,0.7047243458272169,45.17369813983472
0.398,1343.7587333907345,0.704312768279516,42.9254134136579
0.398,1384.471180645458,0.7039677110196649,42.740068908274175
0.398,8706.654894532658,0.7079122128990774,139.17643703542385
0.398,8706.654894532658,0.7077607356732379,124.90259202030003
0.398,7139.526317092785,0.7075901973783535,114.8667074289785
0.398,6100.586268679476,0.7074101197987327,106.4367651753559
0.398,5769.054357184203,0.7072091160203289,102.18989914440294
0.398,5289.30819928223,0.7070061513253423,101.68062981544416
0.398,4839.740920076938,0.7068017166259664,93.88994583191536
0.398,4801.771431656844,0.7066493952882441,94.44491545276132
0.398,4368.567472645676,0.7065002598346333,90.40373727627237
0.398,4489.617899408376,0.7063648675231042,87.66180690818436
0.422,2772.8092869244083,0.7097831733904445,64.7113127755986
0.422,2772.8092869244083,0.709727918909942,57.43915011313615
0.422,2189.980335323998,0.709666383772354,51.004502817720194
0.422,2737.532805370319,0.7093031661692449,64.30043247708142
0.422,2737.532805370319,0.7088151820276059,56.73898281894186
0.422,2136.860617463484,0.7082792299133115,50.0627106655834
0.422,3064.3646171035016,0.7093464639701439,68.4278131913612
0.422,3064.3646171035016,0.7089154692532147,59.70483843553486
0.422,2478.4236467863543,0.7084001430838242,55.711133645761095
0.422,2924.627387483211,0.7076044715901962,66.84979742704118
0.422,2924.627387483211,0.7071941071242477,58.33565192091683
0.422,2367.0604715622235,0.7067374720848792,54.448329321019685
0.422,8838.266008440114,0.7079227310722425,136.85719341921146
0.422,8838.266008440114,0.7077819122252984,119.3196786720934
0.422,7371.245644312059,0.707610704226608,113.80946516358188
0.422,2815.13003957284,0.7097818482213064,65.26719746871947
0.422,2815.13003957284,0.7097237090680082,57.91317211578198
0.422,2234.22948445916,0.7096549776403357,51.16169085145539
0.422,1821.919769237352,0.7095793082535778,49.52443543702981
0.422,1656.304876721362,0.709498657308112,46.25797766160402
0.422,1537.5287859737389,0.70941651696437,46.20784772960141
0.422,1459.3375665805745,0.7093303996300345,43.788645796308046
